content,tokenized_content,sentiment,sentiment_type
hey @user i called in twice for import documents and i still haven't received them what gives? &gt;sad,"['hey', 'called', 'twice', 'import', 'document', 'still', 'not', 'received', 'give', 'gt', 'sad']",-0.5,Negative
"@user hello scott, we are very sorry for the bad experience with our services. we would like to help you, could you send us your invoice number, tracking number, address, email address and phone number via dm? -bryan http","['hello', 'scott', 'sorry', 'bad', 'experience', 'service', 'would', 'like', 'help', 'could', 'send', 'u', 'voice', 'number', 'tracking', 'number', 'address', 'email', 'address', 'phone', 'number', 'via', 'direct message', 'bryan']",-0.36666666666666653,Negative
@user @user i'm 💔 at what my city of birth ignore for a religion. one of our worst cover ups? but we can't upset immigrants. i used to watch majestic flocks of canada geese arrive here at small heath park birmingham. now culls happen just so some don't get poo on mats it seems🤔 💔😪 http,"['m', 'a', 'city', 'birth', 'ignore', 'religion', 'one', 'worst', 'cover', 'ups', 'ca', 'not', 'upset', 'immigrant', 'used', 'watch', 'majestic', 'flock', 'canada', 'goose', 'arrive', 'small', 'heath', 'park', 'birmingham', 'cull', 'happen', 'not', 'get', 'poo', 'mat', 'seems', 'gt']",-0.625,Negative
"@user hello, we are really sorry for the bad experience with our delivery driver. we would like to help you, could you send us your tracking number, email address, address, phone number and more details about the damage your package suffered? -bryan http","['hello', 'really', 'sorry', 'bad', 'experience', 'delivery', 'driver', 'would', 'like', 'help', 'could', 'send', 'u', 'tracking', 'number', 'email', 'address', 'address', 'phone', 'number', 'detail', 'damage', 'package', 'suffered', 'bryan']",-0.5999999999999999,Negative
"@user i am beyond frustrated with ups canada's absolute pathetic service and their complete disregard for their customers. i have been waiting for my package for over two weeks now since it arrived in canada on march 28th, and i still haven't received it. 1/n","['beyond', 'frustrated', 'ups', 'canada', 'is', 'absolute', 'pathetic', 'service', 'complete', 'disregard', 'customer', 'waiting', 'package', 'two', 'week', 'since', 'arrived', 'canada', 'march', 'with', 'still', 'not', 'received', 'in']",-0.35,Negative
"ladies &amp; gentlemen and other dignified riders of #biketo - i give you the most dangerous bike lane in #toronto care of @user: woodfield at eastern connecting to lakeshore. 

avoid at all costs - someone’s gonna get killed. http","['lady', 'amp', 'gentleman', 'dignified', 'rider', 'bike', 'give', 'dangerous', 'bike', 'lane', 'toronto', 'care', 'woodfield', 'eastern', 'connecting', 'lakeshore', 'avoid', 'cost', 'someone', 'a', 'gon', 'na', 'get', 'killed']",-0.4,Negative
"highly disappointed &amp; disturbed because of #amazoncanada. struggling badly to get my refund for an order which i never touched as it was sent back to the sender.        
#amazoncanada says they didn't receive and #upscanada says it delivered to amazon. my money blocked need help!","['highly', 'disappointed', 'amp', 'disturbed', 'amazoncanada', 'struggling', 'badly', 'get', 'refund', 'order', 'never', 'touched', 'sent', 'back', 'sender', 'amazoncanada', 'say', 'not', 'receive', 'upscanada', 'say', 'delivered', 'amazon', 'money', 'blocked', 'need', 'help']",-0.4833333333333332,Negative
"@user how on earth can you fail to deliver a package to me twice, then tell me i have to drive 3100km to pick it up??? disgusting!! make this right!  my kids xmas present of all things!","['earth', 'fail', 'deliver', 'package', 'twice', 'tell', 'drive', '3100km', 'pick', 'disgusting', 'make', 'right', 'kid', 'mas', 'present', 'thing']",-0.3035714285714286,Negative
"@user hello greg, we are very sorry for the bad experience. we would like to help, could you please send us your tracking number, address, email address and phone number via dm? -bryan http","['hello', 'greg', 'sorry', 'bad', 'experience', 'would', 'like', 'help', 'could', 'please', 'send', 'u', 'tracking', 'number', 'address', 'email', 'address', 'phone', 'number', 'via', 'direct message', 'bryan']",-0.36666666666666653,Negative
@user @user they laid my ps5 on my step woke up went out for a smoke and was like wtf,"['laid', 'ps', 'step', 'woke', 'went', 'smoke', 'like', 'wtf']",-0.5,Negative
@user @user i found lots of ppl are doing this now. skip the dishes is brutal for it,"['found', 'lot', 'ppl', 'skip', 'dish', 'brutal']",-0.875,Negative
#specialneedspolice @user most corrupt police in all of canada to fucking stupid to use their fucking brains guess what that badge don't hide all of you fuck ups,"['specialneedspolice', 'corrupt', 'police', 'canada', 'fucking', 'stupid', 'use', 'fucking', 'brain', 'guess', 'badge', 'not', 'hide', 'fuck', 'ups']",-0.575,Negative
"@user @user @user @user @user @user @user @user @user @user @user seamus, stop your face close ups. gross ! 🛑 stupid liberals, refusing to hire non union workers ?? racist government. trudeau ruining canada, one policy at a time.","['seams', 'stop', 'face', 'close', 'ups', 'gross', 'a', 'stupid', 'liberal', 'refusing', 'hire', 'non', 'union', 'worker', 'racist', 'government', 'trudeau', 'ruining', 'canada', 'one', 'policy', 'time']",-0.39999999999999997,Negative
"@user @user outrageous any jew did that.
u shut my bank acc jutin and chatted to me as though we were friends.
i wasn't a spy justin i was a victim and it got worse in canada with all the shut ups.
u knew of joe and u should have stopped that.","['outrageous', 'jew', 'u', 'shut', 'bank', 'acc', 'justin', 'charted', 'though', 'friend', 'not', 'spy', 'justin', 'victim', 'got', 'worse', 'canada', 'shut', 'ups', 'u', 'knew', 'joe', 'u', 'stopped']",-0.4916666666666667,Negative
"hey @user - don’t you have your own loading dock? stay out of our bike lanes please… so dangerous 

#biketo http","['hey', 'a', 'loading', 'dock', 'stay', 'bike', 'lane', 'please', 'dangerous', 'bike']",-0.6,Negative
"@user @user that means bad juju for @user , double bad juju too if they mean for us to shave our beards.  (over my dead body - not happening.)  curse them, curse them all !!!","['mean', 'bad', 'juku', 'double', 'bad', 'juku', 'mean', 'u', 'shave', 'beard', 'dead', 'body', 'happening', 'curse', 'curse']",-0.3708333333333333,Negative
"#part18 03/05/23
ithink ishouldve gotten/gets 2-@user payments since97/98 but ihave gotten/igets one bc of #greedy-#corrupt-#selfrighteous-@user &amp; their #catholic/etc-#masters/ &amp; @user(+)#handlers at: @user;@user;@user;@user;@user;@user;#localgovts;@user;#canada http","['party', '03/05/23', 'think', 'ishouldve', 'gotten/gets', 'gt', 'payment', 'since97/98', 'have', 'gotten/igets', 'one', 'bc', 'greedy', 'corrupt', 'selfrighteous-', 'amp', 'catholic/etc-', 'masters', 'amp', 'handler', 'localgovts', 'canada']",-0.5,Negative
"@user i'm beyond waiting for my package, the time i was supposed to get it was yesterday. at this point i was just hoping for recognition that i'm an actual human being who exists - which apparently is too much for the worst customer service ive ever encountered.","['m', 'beyond', 'waiting', 'package', 'time', 'supposed', 'get', 'yesterday', 'point', 'hoping', 'recognition', 'm', 'actual', 'human', 'exists', 'apparently', 'much', 'worst', 'customer', 'service', 'ive', 'ever', 'encountered']",-0.3333333333333333,Negative
"@user as bad as i think america gets , canada always one ups us.","['bad', 'think', 'america', 'get', 'canada', 'always', 'one', 'ups', 'u']",-0.6999999999999998,Negative
"@user @user stop giving away our money!!!

things are so bad in canada that food banks have record line ups!!!!!","['stop', 'giving', 'away', 'money', 'thing', 'bad', 'canada', 'food', 'bank', 'record', 'line', 'ups']",-0.6999999999999998,Negative
"@user hello! we're sorry for this poor delivery experience. just to clarify, can you tell us the carrier assigned to your delivery (amazon, canada post, ups, or another)? you can locate that information by choosing ""track package"" here: http -brandi","['hello', 'are', 'sorry', 'poor', 'delivery', 'experience', 'clarify', 'tell', 'u', 'carrier', 'assigned', 'delivery', 'amazon', 'canada', 'post', 'ups', 'another', 'locate', 'information', 'choosing', 'gt', 'track', 'package', 'gt', 'brand']",-0.45,Negative
@user @user @user i used ups once. sadly anyone shipping through them will not get my business.,"['used', 'ups', 'sadly', 'anyone', 'shipping', 'get', 'business']",-0.5,Negative
"@user hi. we're sorry this keeps happening! is it only occurring when amazon delivers, or is it with other couriers as well, like ups or canada post? you can check the tracking in your orders her: http if needed. -candy","['hi', 'are', 'sorry', 'keep', 'happening', 'occurring', 'amazon', 'delivers', 'courier', 'well', 'like', 'ups', 'canada', 'post', 'check', 'tracking', 'order', 'needed', 'candy']",-0.5,Negative
@user i am sincerely sorry for the inconvenience. i can not notify our system if i do not have your information. -henry http,"['sincerely', 'sorry', 'inconvenience', 'notify', 'system', 'information', 'henry']",-0.5,Negative
"@user is there any organization in usa or canada who can help all us frustrated ups customers?
canadian border services is given all info to ups - to communicate it to sender! ups stating - it is out of our control !","['organization', 'usa', 'canada', 'help', 'u', 'frustrated', 'ups', 'customer', 'canadian', 'border', 'service', 'given', 'info', 'ups', 'communicate', 'sender', 'ups', 'stating', 'control']",-0.7,Negative
"@user
worst customer service, and care ever!! i have never experienced with any other company.","['worst', 'customer', 'service', 'care', 'ever', 'never', 'experienced', 'company']",-0.7,Negative
"@user a wee bit frustrated that my package that requires a signature is out for delivery a day early. someone will be home tomorrow to receive it, and i don't want to drive 45 minutes to an hour out of my way to pick it up.

stick to your schedules please.","['wee', 'bit', 'frustrated', 'package', 'requires', 'signature', 'delivery', 'day', 'early', 'someone', 'home', 'tomorrow', 'receive', 'not', 'want', 'drive', 'gt', 'minute', 'hour', 'way', 'pick', 'stick', 'schedule', 'please']",-0.3,Negative
"@user while you make stupid jokes, today is a sad day for canada. while canadians are hurting from inflation and housing crisis, the federal government ups the carbon tax and gives themselves raises. you're a tool cam, and everyday more people see that.","['make', 'stupid', 'joke', 'today', 'sad', 'day', 'canada', 'canadian', 'hurting', 'inflation', 'housing', 'crisis', 'federal', 'government', 'ups', 'carbon', 'tax', 'give', 'raise', 'are', 'tool', 'cam', 'everyday', 'people', 'see']",-0.49999999999999994,Negative
"@user hello mike, we are really sorry for this bad experience. we would like to help you, could you send us your tracking number, email address, address and phone number via dm? -bryan http","['hello', 'mike', 'really', 'sorry', 'bad', 'experience', 'would', 'like', 'help', 'could', 'send', 'u', 'tracking', 'number', 'email', 'address', 'address', 'phone', 'number', 'via', 'direct message', 'bryan']",-0.36666666666666653,Negative
@user you lost a package from calgary to edmonton. even payed for next day delivery.  and your phone system (voice recognition) is awful. i will never use your service again.,"['lost', 'package', 'calgary', 'edmonton', 'even', 'played', 'next', 'day', 'delivery', 'phone', 'system', 'voice', 'recognition', 'awful', 'never', 'use', 'service']",-0.5,Negative
@user worst service one can ever have . what they promise to deliver is a just a illusion . u really have to fight to get ur package out …. very very bad experience ….,"['worst', 'service', 'one', 'ever', 'promise', 'deliver', 'illusion', 'u', 'really', 'fight', 'get', 'ur', 'package', 'a', 'bad', 'experience', 'a']",-0.5,Negative
